customer_id	cohort_month	lifetime_orders	lifetime_revenue	active_months
13605	2010-05-01	2	522.67	2
16413	2010-11-01	2	522.03	2
17514	2010-02-01	2	522.00	2
12956	2009-12-01	4	521.89	3
15689	2010-04-01	3	521.03	3
13977	2010-10-01	1	519.81	1
13811	2011-04-01	2	519.75	2
12571	2011-08-01	2	519.61	2
12777	2010-09-01	1	519.45	1
12825	2010-03-01	2	518.63	2
13600	2010-03-01	2	518.42	2
12979	2009-12-01	1	517.70	1
18205	2011-09-01	2	517.36	2
14311	2010-05-01	2	516.45	2
13043	2011-03-01	1	516.42	1
14429	2010-11-01	1	516.28	1
13859	2010-06-01	2	515.86	2
18243	2010-10-01	1	515.78	1
14949	2009-12-01	4	515.00	4
17510	2010-10-01	2	514.56	2
18212	2010-01-01	2	514.37	2
12897	2010-06-01	4	514.25	4
12977	2010-07-01	4	513.88	2
16829	2010-11-01	2	513.32	2
14570	2010-09-01	3	512.40	2
13177	2010-10-01	2	512.20	2
16561	2011-10-01	2	511.12	2
13367	2010-10-01	1	510.20	1
13710	2010-04-01	3	509.52	3
15891	2011-04-01	1	509.13	1
14008	2010-10-01	1	509.04	1
12907	2010-08-01	2	508.91	2
15417	2011-09-01	1	508.80	1
17391	2011-06-01	2	508.80	1
14317	2011-10-01	1	508.58	1
13067	2010-09-01	3	508.51	3
14552	2010-04-01	3	507.93	3
17415	2011-09-01	1	507.84	1
14158	2011-10-01	1	507.66	1
17384	2010-08-01	3	507.55	3
13885	2011-05-01	2	506.80	2
13123	2010-06-01	2	506.75	2
14647	2010-07-01	2	506.04	2
12988	2011-02-01	1	505.82	1
12390	2011-09-01	1	504.84	1
14807	2010-02-01	2	504.14	2
17630	2011-04-01	2	503.60	2
15138	2010-11-01	1	502.52	1
17266	2010-03-01	5	501.72	4
13865	2011-02-01	4	501.56	4
15881	2010-12-01	5	501.39	2
17276	2010-11-01	1	501.24	1
13116	2011-07-01	1	501.14	1
13247	2011-09-01	4	501.12	3
17248	2010-08-01	2	500.54	2
18049	2010-04-01	2	500.50	2
16616	2011-07-01	2	500.42	2
12800	2010-02-01	2	500.25	2
12366	2010-03-01	1	500.24	1
17110	2010-04-01	3	499.90	3
13816	2011-10-01	2	499.67	2
13553	2010-02-01	1	499.60	1
15193	2011-10-01	1	499.32	1
17256	2010-04-01	5	498.93	4
16488	2011-07-01	3	498.80	3
14171	2009-12-01	2	498.79	2
13493	2011-02-01	2	498.63	2
17053	2011-08-01	1	498.48	1
16820	2011-09-01	1	497.61	1
14968	2010-09-01	2	497.49	2
17680	2010-07-01	3	497.45	3
17335	2010-01-01	2	497.04	2
17923	2010-06-01	3	497.00	2
12943	2010-04-01	2	496.50	2
15300	2011-10-01	1	496.44	1
15018	2010-12-01	3	496.21	3
15278	2010-02-01	4	496.16	2
12904	2011-06-01	2	496.06	2
16977	2010-03-01	4	496.00	3
17995	2010-11-01	3	495.48	2
14319	2010-10-01	1	494.85	1
16352	2011-11-01	2	494.44	1
17333	2011-09-01	1	494.25	1
12763	2010-12-01	2	494.08	2
15447	2010-03-01	5	492.88	4
14270	2011-01-01	1	492.65	1
14310	2010-10-01	1	492.10	1
13732	2011-11-01	1	491.86	1
17269	2010-11-01	1	491.81	1
14663	2010-10-01	2	490.60	1
15000	2011-10-01	1	490.52	1
15877	2011-11-01	2	490.33	2
14416	2011-10-01	2	490.22	2
12983	2010-04-01	1	490.08	1
17476	2009-12-01	2	489.86	2
17715	2010-04-01	2	489.60	2
14722	2010-08-01	3	489.52	2
18280	2010-11-01	2	488.15	2
17608	2010-04-01	4	488.06	3
15165	2010-12-01	1	487.75	1
13412	2010-03-01	1	487.35	1
13733	2009-12-01	2	487.03	2
16021	2010-06-01	2	487.03	2
13675	2011-02-01	2	486.82	2
17453	2011-10-01	2	486.72	2
12920	2009-12-01	4	486.64	3
13153	2011-12-01	1	486.22	1
15216	2010-03-01	2	486.09	2
17988	2009-12-01	13	485.69	7
13812	2011-08-01	3	485.00	2
16999	2011-09-01	2	484.82	2
18203	2009-12-01	4	482.52	4
16603	2011-09-01	2	482.47	1
12542	2010-03-01	2	481.88	2
18216	2011-11-01	1	481.75	1
17106	2010-11-01	1	481.58	1
13176	2011-10-01	1	481.49	1
15174	2010-10-01	2	481.46	2
16024	2010-10-01	3	478.71	2
13428	2010-07-01	3	478.54	2
15589	2011-02-01	3	478.53	2
18176	2010-12-01	1	476.35	1
15277	2010-10-01	2	476.34	2
15507	2011-06-01	1	475.86	1
15780	2010-12-01	3	475.28	3
14322	2010-02-01	4	474.10	3
17104	2010-10-01	1	474.03	1
12479	2011-11-01	1	473.20	1
16635	2010-10-01	1	473.00	1
13194	2010-10-01	2	472.78	2
14975	2010-10-01	2	472.39	2
13642	2010-10-01	4	472.20	2
13161	2010-07-01	2	472.13	2
16038	2011-05-01	3	471.78	3
15721	2011-11-01	1	471.40	1
14237	2010-04-01	2	471.14	2
16473	2010-11-01	4	470.83	4
13066	2011-11-01	2	470.80	1
15963	2011-10-01	2	470.76	2
17996	2010-06-01	3	469.73	2
17254	2010-11-01	3	469.48	3
14058	2010-06-01	2	469.19	2
14369	2010-02-01	2	469.13	2
15557	2011-11-01	1	468.91	1
15387	2010-08-01	1	468.65	1
13171	2011-02-01	3	468.41	3
12797	2010-10-01	2	468.08	2
17294	2010-02-01	2	467.79	1
17187	2010-07-01	2	467.71	2
14029	2011-07-01	2	467.66	2
16390	2010-01-01	3	467.50	2
12958	2010-05-01	2	467.34	2
14052	2010-11-01	2	466.66	2
14148	2010-10-01	2	466.29	2
16504	2011-11-01	1	465.88	1
13248	2011-06-01	2	465.68	2
13928	2011-07-01	4	464.57	3
15349	2011-06-01	2	463.91	2
18083	2010-11-01	1	463.53	1
17040	2010-06-01	2	463.25	2
17964	2010-12-01	2	463.21	2
14627	2010-11-01	1	462.75	1
14331	2011-07-01	2	462.66	2
14954	2010-01-01	2	462.12	2
15958	2010-06-01	4	462.12	4
13624	2010-11-01	1	462.08	1
18284	2010-10-01	1	461.68	1
14727	2010-06-01	3	461.03	2
15540	2010-11-01	2	460.68	2
12667	2011-10-01	1	460.13	1
16310	2010-03-01	2	460.08	2
17111	2010-10-01	2	459.58	2
16596	2009-12-01	4	458.98	4
14118	2010-10-01	1	458.45	1
13957	2010-02-01	3	458.25	3
14599	2010-07-01	2	457.89	2
14011	2010-04-01	2	457.82	2
15121	2011-02-01	2	457.72	2
16069	2010-10-01	1	457.70	1
17344	2009-12-01	2	457.36	2
14819	2009-12-01	4	456.41	4
14296	2010-05-01	2	456.40	2
16039	2010-03-01	2	456.40	2
12999	2011-04-01	3	455.88	2
15585	2011-06-01	1	455.30	1
14335	2011-09-01	2	454.86	2
16765	2010-11-01	2	454.75	2
17067	2009-12-01	3	454.54	1
17140	2011-04-01	1	454.12	1
15475	2011-09-01	1	454.11	1
17564	2011-09-01	3	454.01	3
17376	2010-07-01	4	453.64	4
18158	2011-09-01	2	453.40	2
16481	2010-01-01	1	453.38	1
14184	2011-10-01	1	452.89	1
16799	2010-09-01	2	452.78	2
12816	2011-06-01	2	452.20	2
13698	2010-01-01	2	451.73	2
18100	2010-06-01	1	451.56	1
18031	2010-11-01	1	451.30	1
15961	2010-11-01	1	451.29	1
12361	2010-01-01	4	451.25	4
12831	2010-09-01	3	451.11	2
15124	2010-02-01	4	450.82	4
12596	2011-04-01	2	450.27	2
16870	2010-08-01	1	450.16	1
13150	2010-03-01	3	449.97	2
14784	2010-11-01	3	449.93	3
13877	2010-01-01	3	449.68	3
13489	2011-02-01	4	449.52	3
15126	2010-01-01	2	449.49	2
15418	2010-05-01	2	449.42	2
17823	2010-10-01	2	449.25	1
15739	2011-10-01	1	449.12	1
14761	2010-09-01	3	447.92	3
14780	2011-09-01	2	447.68	2
18201	2009-12-01	1	447.53	1
16095	2010-09-01	1	447.05	1
13754	2010-09-01	3	447.05	3
14149	2011-05-01	1	446.62	1
17370	2011-06-01	4	446.18	2
14010	2010-05-01	2	445.15	1
18134	2010-01-01	2	445.00	2
18270	2010-10-01	3	444.55	3
14638	2011-10-01	1	443.60	1
16424	2010-11-01	2	443.06	2
16404	2011-09-01	1	443.05	1
18222	2011-09-01	1	443.00	1
14996	2010-08-01	2	442.29	1
17699	2010-05-01	2	442.00	2
18233	2011-01-01	1	440.00	1
13954	2011-09-01	2	439.92	2
17643	2010-07-01	2	439.70	2
16025	2011-11-01	1	439.66	1
16968	2011-08-01	2	439.43	2
13086	2010-11-01	1	439.33	1
17718	2010-03-01	2	439.18	2
13358	2011-03-01	1	439.03	1
13964	2010-10-01	2	438.90	2
17729	2010-04-01	1	438.65	1
15859	2010-10-01	1	438.46	1
17807	2010-01-01	3	437.87	3
17070	2010-10-01	2	437.42	2
14846	2010-10-01	1	437.40	1
16519	2010-03-01	4	436.96	4
13432	2010-04-01	2	436.55	2
14123	2009-12-01	1	436.18	1
16084	2011-02-01	1	436.18	1
16166	2010-01-01	2	435.83	2
13738	2010-11-01	1	434.78	1
15323	2010-02-01	3	434.60	3
14910	2011-10-01	4	434.35	3
14238	2009-12-01	3	434.23	3
16888	2010-01-01	3	434.20	3
14093	2011-11-01	1	433.86	1
16939	2010-02-01	3	433.85	3
18029	2010-03-01	1	433.77	1
15613	2010-04-01	1	433.72	1
16522	2010-09-01	2	433.36	1
17178	2009-12-01	1	432.96	1
17687	2010-10-01	1	432.68	1
16604	2010-05-01	2	432.45	1
16236	2011-09-01	1	432.20	1
16881	2011-10-01	1	432.00	1
14042	2009-12-01	1	431.98	1
15488	2010-05-01	5	431.92	4
12447	2011-04-01	1	431.49	1
17842	2010-04-01	1	430.69	1
12827	2011-10-01	3	430.15	3
15450	2011-11-01	1	429.84	1
15461	2010-03-01	2	429.70	2
14979	2009-12-01	1	429.66	1
15230	2011-04-01	2	429.60	1
15036	2011-06-01	3	429.56	2
13413	2010-01-01	6	429.44	3
12436	2011-09-01	1	429.01	1
15553	2011-10-01	1	428.93	1
18089	2010-09-01	1	428.45	1
15360	2011-10-01	1	427.93	1
12740	2011-10-01	1	427.60	1
18285	2010-02-01	1	427.00	1
17740	2010-01-01	6	426.90	5
18152	2010-03-01	1	426.69	1
15930	2011-10-01	1	426.63	1
14288	2011-05-01	1	426.60	1
15966	2010-09-01	1	426.53	1
15217	2010-05-01	1	426.24	1
14877	2010-03-01	2	425.85	2
13703	2010-10-01	2	425.56	2
12384	2011-08-01	2	425.27	2
12491	2011-11-01	1	424.40	1
17103	2009-12-01	1	424.30	1
16541	2009-12-01	1	424.03	1
16913	2010-02-01	3	423.91	2
17330	2010-03-01	4	423.80	4
15888	2010-07-01	3	423.49	3
14097	2010-03-01	2	422.86	2
13374	2010-09-01	2	422.80	2
16137	2010-01-01	1	422.70	1
16689	2011-09-01	2	422.60	1
18240	2011-10-01	1	422.58	1
16149	2010-10-01	3	422.22	3
13807	2009-12-01	3	422.20	3
16773	2009-12-01	3	421.24	3
14757	2011-09-01	1	420.50	1
15206	2011-03-01	4	420.30	4
15711	2010-01-01	2	420.25	2
14575	2010-08-01	1	420.22	1
13672	2009-12-01	3	419.92	3
13442	2009-12-01	3	419.87	3
13096	2010-11-01	1	419.70	1
14124	2011-09-01	1	419.58	1
13079	2010-10-01	6	419.18	5
15262	2010-08-01	3	418.82	3
13073	2010-09-01	2	418.08	2
17701	2011-04-01	1	417.95	1
17232	2011-11-01	2	417.77	2
16832	2010-09-01	5	417.61	4
14762	2010-03-01	2	417.57	2
12833	2011-07-01	1	417.38	1
17258	2010-02-01	2	417.30	2
16816	2010-12-01	4	417.06	4
12729	2011-08-01	1	417.01	1
16957	2011-03-01	2	416.64	2
15011	2010-10-01	2	416.60	2
16355	2010-11-01	1	416.35	1
16356	2010-06-01	6	415.87	5
12930	2011-06-01	2	415.80	2
12608	2010-10-01	1	415.79	1
12493	2011-05-01	2	415.74	2
15725	2011-11-01	1	415.25	1
14333	2011-10-01	1	415.20	1
13565	2010-10-01	3	414.80	3
18278	2010-10-01	2	414.20	2
13002	2010-10-01	3	414.13	2
13669	2010-10-01	3	413.55	3
14082	2010-11-01	2	413.36	2
17767	2010-10-01	2	413.05	2
17662	2009-12-01	2	412.92	2
14620	2011-03-01	2	412.78	2
17601	2010-11-01	2	412.66	2
16932	2010-05-01	3	412.55	3
18050	2010-11-01	2	412.06	2
16272	2011-08-01	1	411.70	1
15960	2010-09-01	4	410.95	2
18011	2010-05-01	2	410.79	2
15099	2011-09-01	1	410.48	1
17598	2010-11-01	1	409.98	1
13827	2011-07-01	3	409.80	2
14581	2010-06-01	2	409.65	2
14348	2011-03-01	1	409.57	1
15225	2011-04-01	1	409.40	1
16864	2010-04-01	2	409.25	2
16921	2010-04-01	3	409.21	3
16243	2011-10-01	2	409.10	2
13686	2010-11-01	3	409.04	2
12974	2010-05-01	2	408.95	2
16629	2011-09-01	2	408.63	1
16324	2011-06-01	3	408.59	2
12672	2010-04-01	2	407.05	2
12353	2010-10-01	2	406.76	2
16632	2010-05-01	2	406.40	2
17000	2010-10-01	2	406.30	2
15342	2011-08-01	1	406.09	1
16815	2010-06-01	2	406.02	2
18111	2010-04-01	1	405.85	1
12922	2011-07-01	1	405.38	1
13143	2010-05-01	1	405.10	1
13640	2010-04-01	1	405.00	1
15941	2010-03-01	1	405.00	1
13574	2010-10-01	1	404.45	1
16319	2011-05-01	1	404.40	1
16484	2011-06-01	2	404.30	1
14678	2010-05-01	1	403.39	1
17785	2010-05-01	3	403.38	3
17431	2011-01-01	1	403.30	1
13530	2010-03-01	1	402.98	1
12564	2011-03-01	1	402.90	1
16315	2010-06-01	2	402.71	2
17094	2010-10-01	2	402.20	2
16998	2010-09-01	5	402.00	4
12386	2010-12-01	2	401.90	2
15968	2010-11-01	1	401.80	1
14494	2009-12-01	3	401.46	3
14471	2009-12-01	2	400.95	2
17285	2010-02-01	2	400.44	2
17168	2010-07-01	1	400.20	1
14358	2010-10-01	2	400.06	2
15501	2010-10-01	2	399.95	1
18164	2011-11-01	1	399.65	1
13252	2010-03-01	2	399.30	2
18128	2010-06-01	1	399.29	1
17052	2011-11-01	1	399.09	1
17830	2011-02-01	3	398.70	3
12459	2010-04-01	1	398.36	1
15522	2011-09-01	2	397.99	2
13352	2011-10-01	1	397.98	1
12508	2011-11-01	2	397.88	1
15037	2010-11-01	2	397.76	1
15280	2010-05-01	3	397.52	3
15429	2011-09-01	2	397.35	2
17789	2010-02-01	2	397.15	2
12824	2011-10-01	1	397.12	1
17486	2011-03-01	1	396.87	1
15446	2009-12-01	3	396.75	3
13597	2010-11-01	2	396.71	1
15883	2011-11-01	2	396.48	2
18067	2011-10-01	1	396.33	1
15577	2009-12-01	5	396.03	3
13879	2010-03-01	1	395.50	1
13083	2010-10-01	3	395.43	3
16538	2010-04-01	3	395.07	2
18048	2010-08-01	3	394.93	2
16207	2011-11-01	1	394.38	1
15386	2011-06-01	1	394.14	1
17300	2010-08-01	2	393.64	2
15345	2011-10-01	1	393.54	1
15437	2010-03-01	2	393.45	2
17563	2010-04-01	2	392.38	2
18110	2010-10-01	2	392.28	2
16783	2010-09-01	1	391.95	1
15504	2010-02-01	4	391.45	4
12419	2010-10-01	2	391.01	2
14072	2010-02-01	1	390.85	1
14197	2010-10-01	1	390.05	1
17116	2010-03-01	1	389.78	1
18024	2011-07-01	2	389.78	1
17379	2011-11-01	1	389.72	1
14752	2011-10-01	1	389.64	1
13345	2011-02-01	1	389.50	1
17479	2010-03-01	1	389.26	1
17286	2010-11-01	3	389.18	2
18227	2010-08-01	2	388.75	2
15592	2011-10-01	1	388.58	1
13896	2010-03-01	1	388.55	1
13899	2011-03-01	2	388.52	2
17918	2010-07-01	3	388.44	1
13673	2011-11-01	2	387.44	1
16827	2010-04-01	5	387.18	4
17771	2010-04-01	4	386.93	4
17595	2011-11-01	2	386.69	1
16148	2010-09-01	2	386.62	2
12579	2011-09-01	1	386.42	1
17614	2011-10-01	1	386.32	1
14779	2011-01-01	3	386.15	2
13584	2010-02-01	3	385.70	3
16492	2010-06-01	1	385.56	1
12973	2010-10-01	1	385.55	1
12889	2010-07-01	4	385.46	4
12829	2010-06-01	3	385.30	3
14826	2010-01-01	2	385.20	2
17617	2010-05-01	1	385.19	1
17711	2011-02-01	2	385.10	2
12788	2010-06-01	4	384.90	3
17171	2010-02-01	2	384.59	2
16868	2010-04-01	3	384.56	3
16433	2010-10-01	2	384.52	2
12554	2010-09-01	1	384.50	1
17357	2011-11-01	2	384.39	1
13966	2010-09-01	1	384.26	1
16982	2011-10-01	1	384.06	1
14598	2010-05-01	2	384.04	2
15155	2010-11-01	1	383.97	1
13792	2010-10-01	3	383.95	3
17804	2009-12-01	3	383.78	3
15440	2011-05-01	3	383.68	3
12376	2010-10-01	2	383.15	2
12832	2011-09-01	2	383.03	2
17403	2010-09-01	2	382.87	2
14767	2010-08-01	1	382.81	1
16988	2010-11-01	2	382.67	2
13657	2011-05-01	2	382.14	2
12593	2011-05-01	3	382.10	2
17753	2010-01-01	4	382.06	3
17250	2011-03-01	2	381.97	2
14908	2010-09-01	2	381.90	2
16304	2010-01-01	1	381.66	1
15090	2011-02-01	1	381.32	1
17393	2010-08-01	2	381.15	2
17903	2010-11-01	1	381.09	1
15048	2010-12-01	4	381.00	4
17573	2011-09-01	3	380.60	2
17936	2011-12-01	1	380.13	1
14731	2011-05-01	3	380.02	2
16577	2010-02-01	1	380.00	1
16552	2010-12-01	2	379.73	2
14200	2010-04-01	1	379.20	1
16909	2011-09-01	1	379.14	1
12445	2010-10-01	2	378.98	2
16930	2011-10-01	3	378.89	2
13372	2011-09-01	1	378.64	1
12651	2010-08-01	4	377.75	4
12375	2011-09-01	2	377.50	2
12941	2009-12-01	1	377.49	1
17736	2011-08-01	3	377.44	3
17783	2010-07-01	3	376.96	3
17717	2010-10-01	1	376.92	1
16544	2010-02-01	4	376.70	2
17489	2011-05-01	2	376.64	2
14353	2010-10-01	3	376.50	2
13997	2010-06-01	3	376.46	2
14531	2010-08-01	1	376.34	1
17078	2011-11-01	2	375.86	1
13688	2010-03-01	1	375.50	1
14448	2010-12-01	2	375.35	2
14294	2010-10-01	1	375.34	1
14067	2011-09-01	2	374.70	2
17568	2010-03-01	1	374.45	1
14736	2010-08-01	2	374.05	1
13351	2011-10-01	1	373.94	1
13283	2010-03-01	4	373.36	4
15337	2010-10-01	1	373.02	1
13197	2010-04-01	1	373.01	1
14981	2010-10-01	2	372.92	2
12895	2011-09-01	2	372.80	2
12981	2011-07-01	2	372.22	2
13164	2010-02-01	2	372.20	2
17245	2010-01-01	2	371.63	2
18155	2011-02-01	3	371.62	3
17912	2010-11-01	6	371.60	3
15472	2011-08-01	1	371.56	1
18162	2009-12-01	1	371.51	1
14950	2011-11-01	1	371.20	1
15975	2011-09-01	1	371.01	1
15063	2011-05-01	1	370.80	1
15765	2010-02-01	1	370.63	1
14168	2010-05-01	2	370.45	2
15458	2010-11-01	2	370.44	2
17437	2010-06-01	1	369.68	1
15922	2010-12-01	1	369.50	1
16758	2011-10-01	1	369.34	1
14888	2011-05-01	1	369.20	1
14172	2010-03-01	3	369.02	2
15477	2010-02-01	1	368.40	1
17792	2010-08-01	2	368.35	1
15989	2009-12-01	2	368.31	2
14706	2010-03-01	1	367.54	1
14018	2010-03-01	1	367.15	1
14962	2010-05-01	4	366.91	3
14244	2010-02-01	1	366.42	1
12899	2010-10-01	1	366.40	1
17911	2011-11-01	1	366.23	1
16974	2010-05-01	2	365.50	2
12448	2011-10-01	1	365.45	1
12443	2009-12-01	1	365.31	1
15029	2010-03-01	1	365.10	1
13545	2010-06-01	2	364.93	2
17536	2010-01-01	3	364.83	3
14886	2011-04-01	1	364.80	1
15949	2011-09-01	2	364.72	2
15343	2011-09-01	1	364.50	1
15915	2010-11-01	1	364.24	1
14528	2011-11-01	1	364.22	1
16509	2011-02-01	1	363.70	1
14253	2010-03-01	2	363.40	2
14594	2010-12-01	2	363.33	2
16078	2010-02-01	2	362.99	2
16378	2011-02-01	3	362.95	2
13962	2010-09-01	3	362.80	3
14840	2010-06-01	2	362.71	2
14122	2009-12-01	3	362.42	2
16052	2011-10-01	1	362.06	1
13844	2011-11-01	1	361.62	1
16305	2011-07-01	1	361.22	1
16448	2010-08-01	2	361.12	2
18091	2010-04-01	1	360.85	1
13274	2010-10-01	1	360.85	1
17772	2010-11-01	3	360.75	2
17012	2009-12-01	1	360.61	1
18208	2010-05-01	1	360.08	1
12634	2010-06-01	1	360.00	1
13298	2011-12-01	1	360.00	1
15008	2010-03-01	2	360.00	2
13181	2010-11-01	1	359.69	1
17945	2010-01-01	3	359.50	1
14926	2010-04-01	2	359.40	2
14919	2010-06-01	1	359.35	1
12677	2010-02-01	2	359.10	2
15120	2011-07-01	1	358.82	1
17948	2011-07-01	1	358.56	1
16856	2010-09-01	3	358.49	3
17748	2010-06-01	1	358.15	1
13228	2011-09-01	1	358.00	1
12499	2010-05-01	1	357.72	1
16606	2010-10-01	2	357.66	1
15595	2010-08-01	1	357.60	1
16971	2011-11-01	1	357.21	1
18040	2011-04-01	2	357.20	2
18273	2010-04-01	4	357.00	4
14500	2011-06-01	3	356.85	3
17200	2010-02-01	4	356.71	2
15840	2011-06-01	2	355.56	2
12996	2010-11-01	1	355.50	1
16920	2010-10-01	1	355.45	1
15863	2009-12-01	5	355.10	5
14268	2010-08-01	1	354.85	1
15986	2010-11-01	2	354.42	2
12888	2011-03-01	2	354.12	2
12845	2011-02-01	4	354.09	2
16323	2010-05-01	2	353.66	2
18003	2010-11-01	1	353.51	1
13210	2011-09-01	1	353.48	1
13343	2011-06-01	1	353.43	1
14804	2011-12-01	1	353.27	1
16382	2010-06-01	2	353.10	2
16690	2010-09-01	4	353.03	4
12617	2011-11-01	1	352.98	1
13765	2010-02-01	1	352.82	1
16857	2010-09-01	1	352.80	1
16192	2009-12-01	1	351.30	1
13923	2011-10-01	1	351.13	1
12796	2010-03-01	1	351.00	1
14252	2010-11-01	1	350.99	1
13332	2011-11-01	1	350.90	1
13281	2010-09-01	1	350.85	1
16476	2010-10-01	1	350.35	1
12498	2011-10-01	3	349.70	2
13670	2011-09-01	1	349.70	1
13887	2011-05-01	1	349.55	1
18250	2011-02-01	1	349.27	1
14545	2010-02-01	1	349.25	1
17252	2011-06-01	2	348.91	2
13790	2011-12-01	1	348.80	1
17577	2010-02-01	2	348.75	2
15282	2010-05-01	1	348.59	1
12452	2011-11-01	1	348.57	1
16263	2010-10-01	1	348.16	1
15334	2011-06-01	3	347.87	2
17668	2011-11-01	2	347.75	2
15085	2009-12-01	1	347.54	1
13062	2011-06-01	1	346.98	1
12411	2010-10-01	1	346.90	1
17780	2010-01-01	3	346.56	2
13234	2009-12-01	2	346.50	2
16423	2011-11-01	1	346.12	1
15781	2011-02-01	3	345.46	3
13774	2011-09-01	1	345.00	1
14633	2011-03-01	1	344.90	1
18199	2010-01-01	1	344.75	1
15519	2010-09-01	2	344.61	2
17569	2011-01-01	1	344.14	1
16990	2010-10-01	2	344.00	2
13068	2011-01-01	2	344.00	2
15047	2011-03-01	1	343.62	1
15520	2011-12-01	1	343.50	1
18081	2011-07-01	3	343.45	3
17810	2010-01-01	2	343.21	2
13519	2010-09-01	2	343.21	2
17795	2011-03-01	2	342.83	2
13550	2010-11-01	1	342.55	1
16851	2011-10-01	3	342.45	2
14989	2010-02-01	1	342.40	1
17835	2011-11-01	3	342.24	2
17660	2009-12-01	2	342.22	2
14724	2010-04-01	1	341.90	1
16826	2011-10-01	1	341.70	1
16585	2010-01-01	2	341.59	2
13347	2011-09-01	1	341.36	1
16259	2010-04-01	3	340.94	2
14491	2010-12-01	2	340.93	2
17542	2010-03-01	3	340.85	2
16044	2010-09-01	1	340.84	1
15818	2010-04-01	1	340.50	1
12900	2010-10-01	1	340.33	1
13737	2011-05-01	1	339.60	1
14203	2010-11-01	1	339.34	1
17697	2011-04-01	1	338.95	1
14630	2010-08-01	1	338.65	1
17833	2009-12-01	1	338.46	1
14799	2009-12-01	2	338.15	2
17296	2009-12-01	1	338.13	1
12869	2010-01-01	1	337.67	1
15942	2011-07-01	1	337.44	1
13930	2011-07-01	2	337.34	2
17973	2011-10-01	1	337.04	1
17488	2010-03-01	1	336.50	1
15619	2011-11-01	1	336.40	1
13482	2010-03-01	2	336.09	2
14196	2011-08-01	1	335.52	1
16063	2011-03-01	1	335.32	1
17917	2010-12-01	3	335.03	3
12690	2011-05-01	1	335.01	1
17821	2010-10-01	1	334.62	1
17607	2010-11-01	1	333.81	1
13216	2011-03-01	1	333.74	1
14241	2010-01-01	2	333.70	2
16234	2010-05-01	3	333.18	3
16006	2010-11-01	2	332.82	2
14137	2010-01-01	1	332.70	1
13904	2011-02-01	2	332.64	2
16850	2011-01-01	1	332.41	1
16803	2011-10-01	1	332.30	1
16452	2010-01-01	2	332.17	2
17647	2010-02-01	3	331.66	2
15512	2010-02-01	4	331.58	4
16274	2010-12-01	1	331.55	1
17435	2010-10-01	1	331.35	1
16030	2011-02-01	1	331.24	1
13981	2010-10-01	1	331.14	1
16478	2011-10-01	3	331.00	2
15878	2009-12-01	2	330.77	2
14517	2011-07-01	2	330.45	2
13010	2010-03-01	2	330.12	2
15130	2011-06-01	1	330.11	1
12850	2010-09-01	1	330.00	1
18186	2009-12-01	1	329.58	1
17518	2010-03-01	2	329.42	2
17914	2011-12-01	1	329.36	1
17154	2011-09-01	1	329.34	1
17776	2009-12-01	2	329.30	2
15153	2011-11-01	1	329.25	1
15979	2010-04-01	1	329.22	1
15880	2010-12-01	1	329.03	1
13817	2010-12-01	2	328.98	2
16286	2010-03-01	2	328.95	2
14012	2011-03-01	1	328.80	1
16855	2011-10-01	2	328.40	2
13187	2010-03-01	4	328.36	2
15213	2011-01-01	2	328.35	1
14747	2011-04-01	1	328.20	1
16318	2011-11-01	1	328.15	1
15709	2010-04-01	2	327.85	2
17196	2010-10-01	1	327.75	1
15735	2010-10-01	1	327.68	1
13498	2009-12-01	1	327.38	1
16322	2011-11-01	2	326.75	2
13646	2010-11-01	2	326.25	1
18047	2010-11-01	2	326.09	1
17439	2010-02-01	1	325.74	1
12804	2010-07-01	2	325.37	2
13661	2010-04-01	1	325.24	1
15670	2010-06-01	2	325.20	2
13801	2011-10-01	1	324.80	1
15982	2010-04-01	1	324.51	1
12946	2010-09-01	1	324.45	1
16685	2011-10-01	2	324.24	1
18261	2011-09-01	2	324.24	2
13834	2010-02-01	2	324.19	2
17440	2010-06-01	4	323.58	3
13025	2009-12-01	1	323.39	1
16195	2009-12-01	1	323.25	1
14263	2010-10-01	1	322.93	1
16627	2011-09-01	1	322.80	1
16342	2011-06-01	4	322.41	4
12780	2010-04-01	1	322.40	1
14424	2011-11-01	1	322.08	1
15726	2010-11-01	1	321.91	1
18090	2010-10-01	1	321.90	1
13111	2009-12-01	1	321.88	1
17976	2010-12-01	1	321.79	1
17471	2010-08-01	1	321.65	1
14070	2010-01-01	1	321.60	1
15770	2010-04-01	1	321.45	1
14823	2011-05-01	3	321.43	2
17182	2009-12-01	2	321.30	2
15869	2010-03-01	3	321.11	2
15236	2011-02-01	1	321.05	1
15432	2010-06-01	2	320.76	2
12365	2011-02-01	1	320.69	1
14622	2011-06-01	1	320.58	1
13986	2011-11-01	1	320.46	1
17309	2010-02-01	3	320.39	3
16683	2010-06-01	1	320.25	1
13942	2010-06-01	1	320.00	1
13843	2010-11-01	1	319.75	1
16436	2009-12-01	3	319.14	2
16967	2011-06-01	1	319.02	1
17229	2011-07-01	2	318.76	2
12795	2011-11-01	1	318.48	1
16273	2010-02-01	2	318.34	2
15682	2010-01-01	2	318.24	2
14703	2011-11-01	1	318.17	1
17839	2011-10-01	1	318.15	1
18253	2010-03-01	1	317.88	1
12552	2011-10-01	1	317.82	1
12760	2010-09-01	1	317.80	1
